0	0	bullock	NN	3.02042488614436249445
0	0	bundle	NN	3.71357206670430780387
0	0	burton	NN	4.40671924726425311370
0	0	businessman	NN	4.40671924726425311370
0	0	busters	NNS	3.71357206670430780387
0	0	buy	VV	4.40671924726425311370
0	0	byes	NNS	4.40671924726425311370
0	0	by	IN	-.99144345425349970301
0	0	cabin	NN	1.46228026809781265330
0	0	caddy	NN	4.40671924726425311370
0	0	calendar	NN	3.71357206670430780387
0	0	called	VVD	3.71357206670430780387
0	0	called	VVN	4.40671924726425311370
0	0	cameron	NN	1.69866904616204304732
0	0	came	VVD	2.00882397446588256926
0	0	campaign	NN	.79580133462002866893
0	0	camping	NN	4.40671924726425311370
0	0	camp	NN	4.40671924726425311370
0	0	canada	NN	2.20949466992803373054
0	0	canadian	JJ	2.46080909820893980824
0	0	canceled	VVN	4.40671924726425311370
0	0	can	MD	-.36396537720141164674
0	0	can	NN	3.71357206670430780387
0	0	cannot	MD	4.40671924726425311370
0	0	capra	NN	4.40671924726425311370
0	0	captain	NN	3.02042488614436249445
0	0	career	NN	3.71357206670430780387
0	0	care	NN	4.40671924726425311370
0	0	caribean	NN	4.40671924726425311370
0	0	car	NN	2.79728133483015273877
0	0	carpet	NN	4.40671924726425311370
0	0	cars	NNS	1.69866904616204304732
0	0	cartoon	NN	4.40671924726425311370
0	0	casa	NN	4.40671924726425311370
0	0	casino	NN	4.40671924726425311370
0	0	castle	NN	4.40671924726425311370
0	0	castmembers	NNS	4.40671924726425311370
0	0	cast	NN	.60005675749393335589
0	0	cast	VVD	3.30810695859614342203
0	0	cast	VVN	4.40671924726425311370
0	0	category	NN	3.71357206670430780387
0	0	catergory	NN	4.40671924726425311370
0	0	cecil	NN	4.40671924726425311370
0	0	cell	NN	3.30810695859614342203
0	0	century	NN	1.92181259747625280306
0	0	change	NN	3.71357206670430780387
0	0	chan	NN	4.40671924726425311370
0	0	character	NN	3.30810695859614342203
0	0	characters	NNS	3.71357206670430780387
0	0	charactors	NNS	4.40671924726425311370
0	0	charles	NNS	2.00882397446588256926
0	0	charlie	NN	3.02042488614436249445
0	0	chaser	NN	3.30810695859614342203
0	0	chases	NNS	4.40671924726425311370
0	0	cheap	JJ	4.40671924726425311370
0	0	check	NN	4.40671924726425311370
0	0	cher	NN	3.71357206670430780387
0	0	chess	NN	3.30810695859614342203
0	0	chewbakka	NN	4.40671924726425311370
0	0	chick	NN	4.40671924726425311370
0	0	child	NN	4.40671924726425311370
0	0	children	NNS	3.02042488614436249445
0	0	childrens	NN	4.40671924726425311370
0	0	childs	NN	4.40671924726425311370
0	0	china	NN	3.30810695859614342203
0	0	chinese	JJ	3.02042488614436249445
0	0	chinese	NN	3.02042488614436249445
0	0	chips	NNS	3.71357206670430780387
0	0	chiranjeevi	NNS	4.40671924726425311370
0	0	chloe	NP	4.40671924726425311370
0	0	chopra	NN	3.71357206670430780387
0	0	chopra	NP	4.40671924726425311370
0	0	choudary	NN	4.40671924726425311370
0	0	chrisian	JJ	4.40671924726425311370
0	0	chris	NN	3.71357206670430780387
0	0	christian	JJ	2.79728133483015273877
0	0	christian	NN	4.40671924726425311370
0	0	christmas	NNS	3.71357206670430780387
0	0	christ	NN	3.02042488614436249445
0	0	church	NN	4.40671924726425311370
0	0	cirus	NN	4.40671924726425311370
0	0	citizen	NN	4.40671924726425311370
0	0	city	NN	4.40671924726425311370
0	0	clark	NN	4.40671924726425311370
0	0	classic	JJ	2.20949466992803373054
0	0	classics	NNS	3.71357206670430780387
0	0	classification	NN	4.40671924726425311370
0	0	classified	VVD	4.40671924726425311370
0	0	clause	NN	4.40671924726425311370
0	0	click	NN	4.40671924726425311370
0	0	clint	JJ	3.71357206670430780387
0	0	clint	NN	1.69866904616204304732
0	0	clips	NNS	3.71357206670430780387
0	0	clive	JJ	3.71357206670430780387
0	0	clive	NN	4.40671924726425311370
0	0	clooney	NN	3.71357206670430780387
0	0	clueless	JJ	4.40671924726425311370
0	0	columbia	NN	4.40671924726425311370
0	0	columbus	NN	4.40671924726425311370
0	0	comedians	NNS	4.40671924726425311370
0	0	comedies	NNS	2.79728133483015273877
0	0	comedy	NN	1.63413052502447187562
0	0	comes	VVZ	3.02042488614436249445
0	0	come	VV	3.02042488614436249445
0	0	come	VVN	1.51634748936808842108
0	0	coming	VVG	2.79728133483015273877
0	0	companies	NNS	3.71357206670430780387
0	0	company	NN	.88035872264809172362
0	0	compile	VV	4.40671924726425311370
0	0	complete	JJ	3.71357206670430780387
0	0	compliance	NN	4.40671924726425311370
0	0	composer	NN	4.40671924726425311370
0	0	computers	NNS	4.40671924726425311370
0	0	concerning	VVG	3.30810695859614342203
0	0	conflits	NNS	4.40671924726425311370
0	0	congeniality	NN	3.30810695859614342203
0	0	connery	NN	4.40671924726425311370
0	0	considered	VVN	3.30810695859614342203
0	0	content	NN	4.40671924726425311370
0	0	copolla	NN	4.40671924726425311370
0	0	cortlund	NP	4.40671924726425311370
0	0	co-star	NN	4.40671924726425311370
0	0	costars	NNS	4.40671924726425311370
0	0	costner	NN	4.40671924726425311370
0	0	cost	NN	2.00882397446588256926
0	0	costs	NNS	3.30810695859614342203
0	0	cost	VV	4.40671924726425311370
0	0	cost	VVD	2.46080909820893980824
0	0	cost	VVN	4.40671924726425311370
0	0	could	MD	4.40671924726425311370
0	0	countries	NNS	3.30810695859614342203
0	0	country	NN	.57807785077515811307
0	0	courageous	JJ	4.40671924726425311370
0	0	crank	JJ	4.40671924726425311370
0	0	created	VVD	4.40671924726425311370
0	0	created	VVN	2.79728133483015273877
0	0	credits	NNS	2.79728133483015273877
0	0	crew	NN	1.00552186560209773788
0	0	crimes	NNS	4.40671924726425311370
0	0	criteria	NNS	3.71357206670430780387
0	0	critic	NN	4.40671924726425311370
0	0	critics	NNS	4.40671924726425311370
0	0	crouch	NN	4.40671924726425311370
0	0	crowe	NP	4.40671924726425311370
0	0	cruise	NN	1.14862270924277106782
0	0	cujo	NN	4.40671924726425311370
0	0	cukor	NN	4.40671924726425311370
0	0	culture	NN	4.40671924726425311370
0	0	current	JJ	2.46080909820893980824
0	0	currently	RB	3.71357206670430780387
0	0	curve	NN	2.79728133483015273877
0	0	cusack	NN	3.30810695859614342203
0	0	cuts	NNS	3.71357206670430780387
0	0	czech	NN	4.40671924726425311370
0	0	daddy	NN	3.71357206670430780387
0	0	dad	NN	3.30810695859614342203
0	0	damon	NN	4.40671924726425311370
0	0	dance	NN	4.40671924726425311370
0	0	dancing	NN	.51489894915362650307
0	0	danish	JJ	3.02042488614436249445
0	0	dan	NN	3.71357206670430780387
0	0	dark	JJ	1.51634748936808842108
0	0	darla	NN	2.61495977803619811248
0	0	darth	NN	4.40671924726425311370
0	0	databases	NNS	4.40671924726425311370
0	0	data	NNS	4.40671924726425311370
0	0	date	NN	.39938606203178219462
0	0	dates	NNS	4.40671924726425311370
0	0	dating	VVG	4.40671924726425311370
0	0	daughter	NN	4.40671924726425311370
0	0	dawn	NN	3.30810695859614342203
0	0	dax	NN	4.40671924726425311370
0	0	daycare	NN	3.71357206670430780387
0	0	day	NN	2.20949466992803373054
0	0	days	NNS	3.30810695859614342203
0	0	dead	JJ	3.71357206670430780387
0	0	deal	NN	3.71357206670430780387
0	0	death	NN	4.40671924726425311370
0	0	debaters	NNS	3.02042488614436249445
0	0	debut	NN	4.40671924726425311370
0	0	decade	NN	3.71357206670430780387
0	0	deer	NN	3.30810695859614342203
0	0	degeneres	NNS	4.40671924726425311370
0	0	demille	NN	4.40671924726425311370
0	0	deniro	NN	4.40671924726425311370
0	0	de	NP	4.40671924726425311370
0	0	denzel	NN	3.02042488614436249445
0	0	depp	NN	4.40671924726425311370
0	0	descrbe	VV	4.40671924726425311370
0	0	describe	VV	4.40671924726425311370
0	0	des	NP	4.40671924726425311370
0	0	despicable	JJ	4.40671924726425311370
0	0	detailed	JJ	2.79728133483015273877
0	0	detail	NN	2.61495977803619811248
0	0	details	NNS	1.14862270924277106782
0	0	detective	NN	3.71357206670430780387
0	0	determine	VV	4.40671924726425311370
0	0	devil	NN	3.02042488614436249445
0	0	dialect	NN	4.40671924726425311370
0	0	diane	NP	4.40671924726425311370
0	0	diaz	NN	4.40671924726425311370
0	0	dick	NN	4.40671924726425311370
0	0	did	VVD	-.68087708796813096170
0	0	die	NN	4.40671924726425311370
0	0	die	VV	3.71357206670430780387
0	0	die	VVP	4.40671924726425311370
0	0	difference	NN	3.71357206670430780387
0	0	different	JJ	3.30810695859614342203
0	0	diggs	NNS	3.71357206670430780387
0	0	dilip	NN	3.02042488614436249445
0	0	directed	JJ	4.40671924726425311370
0	0	directed	VVD	-.12588024588900282403
0	0	directed	VVN	.08923113372794267269
0	0	directing	NN	3.71357206670430780387
0	0	directing	VVG	2.79728133483015273877
0	0	direct	JJ	1.36219680954083011681
0	0	director	NN	-.33821288109899695211
0	0	directors	NNS	1.27122503133510342250
0	0	directort	NN	4.40671924726425311370
0	0	directs	VVZ	4.40671924726425311370
0	0	direct	VV	2.79728133483015273877
0	0	direct	VVP	4.40671924726425311370
0	0	dirty	JJ	.55657164555419452646
0	0	discover	VV	4.40671924726425311370
0	0	discuss	VVP	3.71357206670430780387
0	0	disney	NN	2.79728133483015273877
0	0	disney	NP	4.40671924726425311370
0	0	disney	RB	4.40671924726425311370
0	0	dispaly	JJ	4.40671924726425311370
0	0	display	NN	1.51634748936808842108
0	0	display	VV	2.32727770558441718504
0	0	diving	JJ	3.02042488614436249445
0	0	diving	NN	4.40671924726425311370
0	0	divorce	NN	4.40671924726425311370
0	0	'd	MD	2.61495977803619811248
0	0	dna	NP	4.40671924726425311370
0	0	d	NN	3.71357206670430780387
0	0	doctor	NN	3.71357206670430780387
0	0	documentaries	NNS	3.71357206670430780387
0	0	documentary	NN	4.40671924726425311370
0	0	does	VVZ	.82320030880814311166
0	0	dogs	NNS	3.71357206670430780387
0	0	dollars	NNS	2.79728133483015273877
0	0	dollhouse	NN	4.40671924726425311370
0	0	done	VVN	1.84176988980271637727
0	0	don	NN	4.40671924726425311370
0	0	doolittle	NN	4.40671924726425311370
0	0	dory	NN	4.40671924726425311370
0	0	do	VV	1.92181259747625280306
0	0	do	VVP	1.46228026809781265330
0	0	download	NN	4.40671924726425311370
0	0	downton	NN	3.30810695859614342203
0	0	dragon	NN	4.40671924726425311370
0	0	dragons	NNS	4.40671924726425311370
0	0	drama	NN	2.79728133483015273877
0	0	dramas	NN	2.79728133483015273877
0	0	dramas	NNS	4.40671924726425311370
0	0	dreams	NNS	3.02042488614436249445
0	0	dreamworks	NN	3.30810695859614342203
0	0	dreamworks	NNS	3.30810695859614342203
0	0	dredd	JJ	4.40671924726425311370
0	0	dredd	NN	2.79728133483015273877
0	0	dredd	RB	4.40671924726425311370
0	0	dress	NN	4.40671924726425311370
0	0	drew	VVD	4.40671924726425311370
0	0	driver	NN	4.40671924726425311370
0	0	dr	NN	4.40671924726425311370
0	0	dropdown	JJ	4.40671924726425311370
0	0	d	SYM	3.30810695859614342203
0	0	duff	NN	4.40671924726425311370
0	0	during	IN	4.40671924726425311370
0	0	dutch	NN	3.02042488614436249445
0	0	d-war	NN	4.40671924726425311370
0	0	earnings	NNS	2.61495977803619811248
0	0	earn	VV	4.40671924726425311370
0	0	earn	VVP	4.40671924726425311370
0	0	eastwood	NN	1.57350590320803703306
0	0	eating	NN	3.30810695859614342203
0	0	eddie	NN	3.30810695859614342203
0	0	ed	NN	3.30810695859614342203
0	0	ed	VVN	3.02042488614436249445
0	0	eight	CD	3.71357206670430780387
0	0	eighties	NNS	4.40671924726425311370
0	0	eight	NN	3.02042488614436249445
0	0	eighty	CD	4.40671924726425311370
0	0	eleven	NN	2.46080909820893980824
0	0	elizabeth	NN	3.71357206670430780387
0	0	elizabeth	NP	4.40671924726425311370
0	0	ellen	JJ	4.40671924726425311370
0	0	elling	VVG	4.40671924726425311370
0	0	elm	NN	4.40671924726425311370
0	0	el	NN	4.40671924726425311370
0	0	else	RB	4.40671924726425311370
0	0	elvis	NN	4.40671924726425311370
0	0	emma	NN	4.40671924726425311370
0	0	end	NN	.69314718055994530941
0	0	england	NN	2.46080909820893980824
0	0	english	JJ	2.79728133483015273877
0	0	english	NN	2.00882397446588256926
0	0	en	IN	4.40671924726425311370
0	0	enjoy	VVP	4.40671924726425311370
0	0	e	NN	4.40671924726425311370
0	0	enterainment	NN	4.40671924726425311370
0	0	entertainment	NN	4.40671924726425311370
0	0	entitled	VVD	4.40671924726425311370
0	0	entitled	VVN	4.40671924726425311370
0	0	epic	NN	3.30810695859614342203
0	0	episode	NN	2.61495977803619811248
0	0	esme	NN	3.71357206670430780387
0	0	esp	JJ	4.40671924726425311370
0	0	esp	NN	3.30810695859614342203
0	0	et	CC	3.02042488614436249445
0	0	etc	FW	4.40671924726425311370
0	0	etc	NN	4.40671924726425311370
0	0	et	FW	4.40671924726425311370
0	0	ethel	NN	4.40671924726425311370
0	0	e.t.	NP	4.40671924726425311370
0	0	et	NP	3.02042488614436249445
0	0	europe	NN	4.40671924726425311370
0	0	eva	NN	4.40671924726425311370
0	0	ever	RB	4.40671924726425311370
0	0	every	DT	4.40671924726425311370
0	0	evil	JJ	3.30810695859614342203
0	0	evil	NN	1.92181259747625280306
0	0	evil	RB	3.71357206670430780387
0	0	exhibit	NN	4.40671924726425311370
